"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.42294327960951e-07,0.580555295823378,0.157,0.067,0.0136159974584442,"11","MOCS3"
6.46778778630181e-07,0.18641662829935,0.318,0.169,0.0137110633281812,"11","UNKL"
6.46990830089644e-07,0.317818419901117,0.242,0.12,0.0137155586070704,"11","TUBGCP5"
6.51031814790371e-07,0.138951191368076,0.332,0.178,0.0138012234417411,"11","PRR12"
6.54780335413684e-07,0.294549679967,0.543,0.331,0.0138806883304347,"11","RAP1GDS1"
6.70914977547842e-07,0.149730998730189,0.283,0.144,0.0142227266090367,"11","EIF1AD"
6.72275862937864e-07,2.12489826611789,0.027,0.004,0.0142515760184198,"11","LINC00310"
6.72834709788401e-07,0.272179368722625,0.534,0.327,0.0142634230128043,"11","MRPS17"
6.78563600694734e-07,0.231078901637632,0.426,0.244,0.0143848697711277,"11","USP38"
6.80584261117718e-07,0.2092128318555,0.166,0.071,0.0144277057514345,"11","WDPCP"
6.85539133285347e-07,0.289640217470401,0.309,0.165,0.0145327440865161,"11","ARL17A"
6.87314265004233e-07,0.188927932769849,0.323,0.17,0.0145703751038247,"11","TSPAN17"
6.90319790396605e-07,0.722957840856917,0.148,0.062,0.0146340892366176,"11","ACY1"
6.92099929532891e-07,0.197654807146191,0.377,0.209,0.0146718264061678,"11","FAM78A"
6.97776671853764e-07,0.166128115280177,0.265,0.133,0.0147921676666279,"11","P3H1"
6.99251342516645e-07,0.243206496372651,0.807,0.571,0.0148234292100104,"11","STT3B"
7.00918489355062e-07,0.300515030368339,0.785,0.548,0.014858771055838,"11","CCNDBP1"
7.0267552108818e-07,0.219754590886927,0.915,0.752,0.0148960183715483,"11","RUNX3"
7.06943887304176e-07,0.332194118247686,0.901,0.699,0.0149865034669612,"11","RGS10"
7.07635486922949e-07,0.368936594824568,0.565,0.359,0.0150011646872796,"11","FH"
7.07945495681232e-07,0.802469652013444,0.139,0.057,0.0150077365629464,"11","BX255925.3"
7.09668676523583e-07,0.359908463303987,0.493,0.288,0.0150442662736234,"11","ADNP"
7.14800486414108e-07,0.278989330937158,0.26,0.132,0.0151530555114927,"11","BICD1"
7.27383803540347e-07,0.138143044733006,0.13,0.051,0.0154198092512518,"11","LZTS1"
7.27661514756809e-07,0.217628681180492,0.404,0.226,0.0154256964513296,"11","CRCP"
7.30439987866947e-07,0.33133726868892,0.408,0.238,0.0154845973027914,"11","NT5DC1"
7.30757994679162e-07,0.217177963847611,0.274,0.141,0.0154913387292036,"11","GXYLT1"
7.30795630467367e-07,0.379512294585811,0.318,0.173,0.0154921365702777,"11","MED12"
7.32085467931261e-07,0.240606141886423,0.193,0.088,0.0155194798346748,"11","HILPDA"
7.32681780871088e-07,0.288263083611611,0.96,0.813,0.0155321210726862,"11","NDUFB3"
7.37884808626054e-07,0.554196399975865,0.161,0.07,0.0156424200580637,"11","UVSSA"
7.48232035185274e-07,0.612577890346665,0.099,0.034,0.0158617709138926,"11","CRIM1"
7.49399277889954e-07,0.344662753961569,0.309,0.165,0.0158865152919891,"11","DENND6A"
7.51699868377231e-07,0.353709523963361,0.211,0.1,0.0159352855097289,"11","GPHN"
7.53761765854781e-07,0.272538126871417,0.265,0.136,0.0159789956743555,"11","APOBR"
7.59589919031015e-07,0.254255348908895,0.565,0.354,0.0161025466935385,"11","ZBTB1"
7.65838736768954e-07,0.395558530138035,0.121,0.046,0.0162350153807651,"11","TRIM66"
7.68862271238751e-07,0.652085205285004,0.139,0.056,0.0162991112879903,"11","PUDP"
7.72342439633374e-07,0.151800674099503,0.462,0.271,0.0163728873777879,"11","SLC38A10"
7.72440207444438e-07,0.282244065970524,0.924,0.769,0.0163749599576146,"11","SSBP1"
7.73313964796463e-07,0.49767957269184,0.296,0.158,0.0163934827397202,"11","EIF3J-DT"
7.78231021800183e-07,0.340262716403393,0.247,0.124,0.0164977194311421,"11","KMT2E-AS1"
7.79125559621896e-07,0.583268495101745,0.081,0.025,0.0165166827384246,"11","TMEM143"
7.79762109663563e-07,0.249417081034274,0.489,0.283,0.0165301769627579,"11","EBAG9"
7.85857582023846e-07,0.241548468759624,0.242,0.12,0.0166593948813235,"11","PMS2"
7.86542428934127e-07,0.212120538325916,0.502,0.299,0.0166739129509746,"11","PELP1"
7.89077174116819e-07,3.72859731610114,0.018,0.002,0.0167276470141024,"11","LINC01730"
7.91924656978556e-07,0.547463117103006,0.121,0.047,0.0167880108032884,"11","AC093462.1"
7.95072464800154e-07,0.465497076718292,0.256,0.13,0.0168547411812985,"11","RABGEF1"
7.97389608646525e-07,0.302259474164689,0.946,0.771,0.0169038623136977,"11","NDUFB10"
8.02444231698105e-07,2.29453268281265,0.018,0.002,0.0170110152677681,"11","TLCD3B"
8.02968520664415e-07,0.347009047017784,0.381,0.216,0.0170221296695649,"11","SMIM4"
8.03844620711723e-07,0.282815831238182,0.152,0.064,0.0170407021144678,"11","DISC1"
8.09856207794397e-07,0.318910346971502,0.439,0.254,0.0171681417490334,"11","BCKDK"
8.12527754916624e-07,1.68765587299405,0.031,0.005,0.0172247758764775,"11","GSTO2"
8.12612379376825e-07,3.12099693185086,0.018,0.002,0.0172265698304093,"11","AL157935.1"
8.22069265939914e-07,1.77882914140909,0.031,0.005,0.0174270463686602,"11","AC073475.1"
8.25273682430044e-07,1.71118334765239,0.031,0.005,0.0174949767938345,"11","NHLH1"
8.2629375365786e-07,1.05552564028123,0.152,0.066,0.017516601283793,"11","ZCCHC4"
8.26754099610846e-07,0.361791102512053,0.135,0.053,0.0175263601576503,"11","ZNF845"
8.37993451723296e-07,0.259068815512458,0.641,0.398,0.0177646231830822,"11","PEF1"
8.46536024091566e-07,0.332060164789424,0.242,0.121,0.0179457171747171,"11","FLCN"
8.48636510062765e-07,0.304762912291854,0.924,0.812,0.0179902453768205,"11","SELENOK"
8.55190476666499e-07,0.923008271408682,0.049,0.012,0.0181291829148531,"11","DND1"
8.55541164199135e-07,0.194708855098758,0.601,0.371,0.0181366171398575,"11","UFL1"
8.56259442417947e-07,0.344199782267163,0.74,0.508,0.0181518439198181,"11","RAB1B"
8.57074268002692e-07,0.382117403076303,0.502,0.312,0.0181691174073891,"11","CIAPIN1"
8.61694628097914e-07,0.196561863393936,0.601,0.363,0.0182670644210477,"11","DCPS"
8.70358852978369e-07,0.262712026418383,0.529,0.323,0.0184507373242884,"11","FOPNL"
8.76317917292897e-07,0.21951287050566,0.704,0.457,0.0185770635286921,"11","TINF2"
8.80174185289202e-07,0.18264650039093,0.265,0.135,0.0186588125539458,"11","SLC9A8"
8.81113780607102e-07,0.18689960912087,0.511,0.309,0.01867873103509,"11","CWF19L2"
8.96069280349907e-07,0.302652306880466,0.623,0.401,0.0189957726741377,"11","ZCCHC9"
9.01925948342722e-07,0.345350108525443,0.354,0.203,0.0191199281789174,"11","PRNP"
9.02803086668757e-07,0.233592457560779,0.457,0.27,0.019138522634291,"11","PPM1A"
9.09634467332686e-07,0.388464213893472,0.318,0.173,0.0192833410729856,"11","INF2"
9.11087538358258e-07,0.316855987096935,0.457,0.269,0.0193141447256567,"11","MRE11"
9.12417698014524e-07,0.356200650853945,0.516,0.317,0.0193423427802099,"11","AGGF1"
9.26732637493348e-07,0.236924547403286,0.278,0.143,0.0196458051822215,"11","INPP5K"
9.28683155111729e-07,0.903231885239349,0.085,0.028,0.0196871542052135,"11","AC092580.4"
9.28760210984665e-07,0.309034192523144,0.614,0.384,0.0196887877126639,"11","E2F4"
9.35703750437118e-07,0.44937941414726,0.265,0.134,0.0198359838055165,"11","FCHO1"
9.38325153038375e-07,2.07463601627344,0.036,0.007,0.0198915549192605,"11","CD276"
9.42066410252227e-07,0.247846809647837,0.552,0.332,0.019970865830937,"11","SCO1"
9.45336330523855e-07,1.31081172601947,0.076,0.023,0.0200401848707752,"11","ZNF90"
9.46560986394824e-07,0.301530077742945,0.224,0.108,0.0200661463505839,"11","HLA-G"
9.48462207341236e-07,0.281299764119828,0.933,0.793,0.0201064503334269,"11","AP2S1"
9.51856735339276e-07,0.242171028021943,0.238,0.117,0.0201784109324573,"11","UBA6-AS1"
9.5241837058544e-07,0.298329204721585,0.879,0.684,0.0201903170380407,"11","RER1"
9.60435714328415e-07,0.525971292523927,0.135,0.054,0.0203602767080481,"11","LINC01260"
9.68508418358561e-07,0.325941132737968,0.767,0.519,0.0205314099607831,"11","LRRC59"
9.74742015021959e-07,1.39640329491909,0.054,0.013,0.0206635559764505,"11","NBPF15"
9.79851235157677e-07,3.48706393114367,0.022,0.003,0.0207718663341076,"11","STOX1"
9.87254223261891e-07,0.400767924172985,0.457,0.272,0.0209288022789288,"11","ITFG1"
9.88935192811808e-07,0.39410203030729,0.202,0.096,0.0209644371524175,"11","FMNL2"
9.90216657436168e-07,0.575049690795847,0.13,0.051,0.0209916029209893,"11","OBSCN"
9.90699731754699e-07,0.292093043171677,0.39,0.223,0.0210018436134679,"11","HEATR1"
9.94039417329149e-07,0.563802835250681,0.103,0.037,0.0210726416079606,"11","AC010359.3"
9.95567974108476e-07,0.144385195650618,0.457,0.261,0.0211050454831256,"11","PHKG2"
9.96408735987412e-07,0.272293173634161,0.327,0.179,0.0211228687941971,"11","TMEM161B"
9.96921051136481e-07,0.353432492224089,0.336,0.182,0.0211337293630423,"11","DGAT1"
9.98542254786245e-07,0.292722678129254,0.287,0.151,0.0211680972592136,"11","TMEM41A"
9.98937211725668e-07,0.50764329147729,0.215,0.105,0.0211764699513724,"11","ZNF490"
1.00198946305759e-06,0.833384094305349,0.13,0.052,0.0212411746273579,"11","GTF2IRD2"
1.00933481100023e-06,0.284125141252211,0.525,0.326,0.021396888658394,"11","MARK2"
1.01331433633324e-06,0.261551881242784,0.238,0.118,0.0214812506159283,"11","DGKQ"
1.01918912408795e-06,0.308484755046001,0.265,0.135,0.0216057902415404,"11","RBM45"
1.02732010141758e-06,0.274824684173204,0.637,0.402,0.0217781588299514,"11","GIT2"
1.03885753013553e-06,0.839662068262272,0.152,0.065,0.0220227407813432,"11","DOLPP1"
1.0411693401415e-06,0.394713428933013,0.354,0.2,0.0220717488416597,"11","TMEM97"
1.04125142523935e-06,0.201645393736728,0.982,0.925,0.0220734889636489,"11","COX6C"
1.04256874213249e-06,0.166879922599488,0.3,0.158,0.0221014147644667,"11","MFSD8"
1.05292766787946e-06,0.295680178642934,0.354,0.196,0.0223210136313766,"11","BTBD10"
1.05415861576455e-06,1.12846315525027,0.022,0.003,0.0223471084955927,"11","AC015936.1"
1.05774357770026e-06,2.25988169017787,0.022,0.003,0.0224231061036677,"11","AC005304.3"
1.06486666312913e-06,0.340700042493352,0.318,0.175,0.0225741083916745,"11","AMFR"
1.06704499559006e-06,0.300825633002673,0.538,0.333,0.0226202868615137,"11","TM2D2"
1.06848357079672e-06,0.316158091427772,0.883,0.735,0.0226507832173196,"11","CSNK2B"
1.07287087037464e-06,0.17840326160584,0.336,0.181,0.022743789581072,"11","GSKIP"
1.07818580985434e-06,0.157053258824075,0.188,0.086,0.0228564609831022,"11","SLC38A6"
1.07818599479462e-06,0.41056070086252,0.224,0.111,0.0228564649036512,"11","PHF2"
1.08026645545474e-06,0.383594922696794,0.462,0.278,0.022900568589185,"11","HCFC1R1"
1.09066709785067e-06,0.310543658089721,0.87,0.696,0.0231210518073364,"11","MRPL41"
1.09633724295317e-06,0.294080925367703,0.744,0.488,0.0232412532133642,"11","PPP4R3A"
1.09679444520077e-06,0.387519650397966,0.197,0.092,0.0232509454438111,"11","ZSCAN16"
1.09773819361445e-06,0.344941034892117,0.874,0.643,0.0232709519664327,"11","SNW1"
1.10290642542187e-06,0.245101015037584,0.565,0.363,0.0233805133125182,"11","CLK1"
1.10677176848171e-06,0.280380158333284,0.57,0.352,0.0234624547200437,"11","GPS1"
1.10816896604362e-06,0.255250835492242,0.336,0.18,0.0234920739111586,"11","CHRNB1"
1.11032367084383e-06,0.219399822265136,0.3,0.158,0.0235377514982184,"11","B4GALT7"
1.11301670890935e-06,0.148724065394664,0.242,0.119,0.0235948412121694,"11","RAB3IP"
1.1162557704403e-06,0.15306466445049,0.489,0.29,0.0236635060775639,"11","RASA2"
1.11826763907626e-06,0.346060126980142,0.489,0.291,0.0237061556807776,"11","GPN1"
1.11918401955696e-06,0.339878941848817,0.265,0.135,0.023725582030588,"11","METTL6"
1.12375235475823e-06,0.196410866175666,0.386,0.217,0.0238224261685197,"11","TIMM22"
1.17131940009497e-06,0.461113158841009,0.112,0.042,0.0248307999626134,"11","MAN1C1"
1.17255670247291e-06,0.322920616803111,0.704,0.469,0.0248570295357232,"11","SMIM12"
1.18311938851776e-06,0.266789986936943,0.309,0.166,0.0250809479171879,"11","DEDD"
1.18728059035862e-06,0.419570363537167,0.26,0.133,0.0251691612350123,"11","NIPA1"
1.18948768527623e-06,0.26529757486296,0.857,0.663,0.0252159494401708,"11","RNPS1"
1.19313633822779e-06,0.247868694216406,0.493,0.293,0.025293297234091,"11","TIMM50"
1.19832297083759e-06,0.191175868149226,0.996,0.965,0.0254032486587861,"11","H3F3A"
1.20504711588622e-06,0.190973946556693,0.457,0.274,0.0255457938096721,"11","ST3GAL5"
1.20726898198269e-06,0.160913972163603,0.498,0.292,0.025592895149051,"11","EPN1"
1.2157674593344e-06,0.673109308646121,0.067,0.019,0.02577305437043,"11","AC008267.5"
1.21590574958194e-06,0.317673742582904,0.35,0.194,0.0257759859853875,"11","COPS7B"
1.22093371852629e-06,2.14913931013846,0.031,0.005,0.0258825738990387,"11","AC087393.2"
1.2273414645577e-06,0.309858402250608,0.538,0.335,0.0260184117071586,"11","DLG1"
1.23148370852608e-06,0.26094992825736,0.323,0.176,0.0261062231370443,"11","NR2C2"
1.23359938803395e-06,0.179678595264736,0.323,0.175,0.0261510734269317,"11","LINS1"
1.24254830525167e-06,0.944645874666096,0.094,0.033,0.0263407815230302,"11","GTF2IRD2B"
1.2458474441718e-06,1.98920137839449,0.031,0.005,0.026410719968998,"11","SLC4A10"
1.26165177412646e-06,0.156316938274155,0.291,0.154,0.0267457559597068,"11","LDB1"
1.27056389612066e-06,0.101691214832075,0.516,0.309,0.0269346840338618,"11","CNOT4"
1.28058878971229e-06,0.226389170887902,0.955,0.881,0.0271472017531108,"11","TLE5"
1.28158401389313e-06,0.415743102352387,0.274,0.143,0.0271682995105204,"11","NXT2"
1.28438996004266e-06,0.167792483444585,0.466,0.271,0.0272277827629443,"11","CDK9"
1.2870947106593e-06,0.482926414617624,0.143,0.06,0.0272851207712664,"11","ABCA7"
1.30306525020076e-06,0.442775481198358,0.372,0.215,0.027623680239006,"11","ZNF652"
1.30925672881967e-06,0.368272710708052,0.848,0.655,0.0277549333942483,"11","LSM2"
1.31152301205281e-06,0.308149199114704,0.323,0.176,0.0278029763325075,"11","ATP13A2"
1.31252881470089e-06,0.265472108427143,0.336,0.185,0.0278242983428442,"11","INTS3"
1.31286373237997e-06,0.659613414801613,0.161,0.072,0.0278313982627229,"11","AP002495.1"
1.32702492874419e-06,0.158081643900426,0.413,0.237,0.028131601464448,"11","RCOR1"
1.33604742526377e-06,0.208556445796885,0.888,0.706,0.0283228693681666,"11","SHFL"
1.33980040260217e-06,0.363944387398766,0.359,0.199,0.0284024287347634,"11","FBXL3"
1.34756314082048e-06,0.210396862091451,0.43,0.247,0.0285669910222533,"11","TBC1D20"
1.35766230554178e-06,0.129746839198527,0.341,0.185,0.0287810832151802,"11","ABCD4"
1.35998752532655e-06,0.305578637818115,0.825,0.693,0.0288303755493976,"11","HNRNPA0"
1.36565961460028e-06,0.304911937841792,0.202,0.096,0.0289506181699114,"11","KLHL12"
1.37481391910355e-06,0.464641460883676,0.238,0.12,0.0291446802710761,"11","ATG4C"
1.38300797939917e-06,2.05581255345885,0.045,0.01,0.0293183861552829,"11","AC092580.2"
1.38602546568815e-06,0.95623220100534,0.09,0.03,0.0293823538471231,"11","TP73"
1.4011829460872e-06,0.35764381325589,0.695,0.513,0.0297036772741026,"11","POLR2A"
1.40144567939865e-06,0.222580324999784,0.691,0.458,0.029709246957572,"11","PDCD4"
1.40363836613852e-06,0.736326246561335,0.148,0.063,0.0297557297237705,"11","AC009403.1"
1.40634380202363e-06,0.461085910252678,0.197,0.094,0.0298130822590989,"11","CHDH"
1.40947991079373e-06,1.74848822894706,0.036,0.007,0.0298795646289164,"11","AC015849.4"
1.42033735952163e-06,0.342990659669764,0.493,0.298,0.030109731684499,"11","POLDIP2"
1.42643585168791e-06,1.863442913235,0.054,0.014,0.030239013619932,"11","AC130324.3"
1.43783010437191e-06,0.687900039725954,0.161,0.071,0.03048056038258,"11","SLC29A1"
1.44019537623026e-06,0.208632597435388,0.489,0.293,0.0305307017807052,"11","MIB1"
1.4440761738577e-06,1.23999540800681,0.081,0.026,0.0306129708096094,"11","NRL"
1.44779752437958e-06,1.50983941799115,0.09,0.031,0.0306918597193228,"11","UBXN10-AS1"
1.4534318834459e-06,0.287091713299287,0.812,0.585,0.0308113024971696,"11","COA3"
1.45933419788811e-06,0.279279381280222,0.395,0.226,0.0309364256610301,"11","TIGAR"
1.46196000179084e-06,0.296084870304722,0.713,0.48,0.0309920900779641,"11","CD2BP2"
1.46561833111035e-06,0.228330856403139,0.305,0.163,0.0310696430012082,"11","ELF4"
1.46656039185749e-06,0.171560715541941,0.327,0.176,0.031089613746987,"11","MICAL3"
1.46837598449849e-06,0.247846721050349,0.283,0.148,0.0311281024953834,"11","ZC3H3"
1.46866100870979e-06,0.181813319810793,0.803,0.582,0.0311341447236389,"11","TXNIP"
1.47513721703445e-06,0.144136814133129,0.341,0.185,0.0312714338639132,"11","QRSL1"
1.47894618802277e-06,0.199499594823427,0.22,0.107,0.0313521802398946,"11","SCRIB"
1.48579025226447e-06,0.229434644882046,0.363,0.206,0.0314972675577545,"11","RAD54L2"
1.49247718718391e-06,0.122232069227432,0.991,0.965,0.0316390238911117,"11","HLA-E"
1.5027209623987e-06,0.14291566231726,0.291,0.153,0.0318561816818901,"11","RNF146"
1.50710600791355e-06,0.265081412181852,0.35,0.193,0.0319491402617593,"11","TEX261"
1.50776372194468e-06,0.275863197627726,0.184,0.084,0.0319630831415052,"11","HIBADH"
1.51030218279793e-06,0.153399018665676,0.318,0.172,0.0320168959731333,"11","HPS4"
1.51260770050106e-06,0.263004354522403,0.915,0.764,0.032065770642922,"11","HNRNPH1"
1.51267990104538e-06,0.239625307527855,0.309,0.166,0.0320673012222609,"11","SFR1"
1.52372047370859e-06,0.10117282099749,0.274,0.141,0.0323013503221483,"11","EML3"
1.53100156370264e-06,1.34849859676011,0.072,0.022,0.0324557021489323,"11","CHI3L2"
1.53858794847518e-06,0.226950867769152,0.309,0.168,0.0326165259197252,"11","CBR4"
1.53859411042798e-06,0.421380735378672,0.269,0.141,0.0326166565469628,"11","METTL18"
1.53905905681029e-06,0.206243169325317,0.57,0.364,0.0326265129453213,"11","ATF7IP"
1.552061637075e-06,0.429746383413859,0.377,0.217,0.032902154644353,"11","RBBP5"
1.55923037827583e-06,0.495142010814516,0.193,0.09,0.0330541247890692,"11","HGH1"
1.56725415551694e-06,0.636680568061783,0.143,0.061,0.0332242208428035,"11","CCDC7"
1.56777378900415e-06,0.237688147006923,0.3,0.162,0.0332352365530991,"11","STAU2"
1.57791590296082e-06,0.218544151605666,0.605,0.392,0.0334502392268665,"11","LGALS8"
1.5953401340768e-06,0.349227154750565,0.323,0.179,0.033819615502294,"11","FBXO21"
1.60191898729195e-06,0.143462817551733,0.682,0.442,0.0339590806116021,"11","MAP4K4"
1.60861416440059e-06,0.307338413957823,0.892,0.758,0.0341010116711281,"11","ERP29"
1.61555928583685e-06,3.73869563219182,0.013,0.001,0.0342482413004554,"11","CDH20"
1.61919077931778e-06,0.151441253842103,0.552,0.335,0.0343252253307576,"11","LENG1"
1.62364025663545e-06,0.421683755567958,0.175,0.08,0.0344195498004148,"11","ZNF395"
1.62393194183407e-06,3.14443153548843,0.013,0.001,0.0344257332349404,"11","AC017104.6"
1.62813389516728e-06,3.32555564907641,0.013,0.001,0.0345148104436511,"11","TLDC2"
1.62855188634983e-06,0.21492133736461,0.332,0.181,0.0345236714387301,"11","EPG5"
1.63234629843683e-06,3.36459766368259,0.013,0.001,0.0346041091805623,"11","AL021328.1"
1.63234629843683e-06,3.63670613417587,0.013,0.001,0.0346041091805623,"11","AC092681.3"
1.63234629843683e-06,2.50505104158795,0.013,0.001,0.0346041091805623,"11","AC090181.1"
1.6351072831895e-06,0.562022753742742,0.278,0.152,0.0346626392963342,"11","PPP4R1"
1.64116423030448e-06,0.187147236492819,0.489,0.291,0.0347910405182246,"11","HSF1"
1.64504645669436e-06,3.19266504145314,0.013,0.001,0.0348733398354637,"11","AL157392.4"
1.64504645669436e-06,2.68289185953081,0.013,0.001,0.0348733398354637,"11","SCARNA9"
1.64504645669436e-06,3.07504564687147,0.013,0.001,0.0348733398354637,"11","TMEM121B"
1.65560100121867e-06,0.219094535521537,0.309,0.168,0.0350970856248345,"11","RAB11FIP2"
1.65985142692504e-06,0.352138841516608,0.61,0.4,0.035187190399384,"11","NRBF2"
1.66120919341256e-06,0.58664938264516,0.184,0.086,0.0352159736911528,"11","TMEM187"
1.66212781445337e-06,3.40219746660712,0.013,0.001,0.035235447538597,"11","SERPINI2"
1.6707160444954e-06,0.266944002985752,0.937,0.788,0.035417509427258,"11","FMNL1"
1.67507344795048e-06,0.115476258532945,0.278,0.146,0.0355098820231022,"11","RFX1"
1.68185016516351e-06,0.186320300221448,0.507,0.304,0.0356535416513012,"11","RBM7"
1.68282792095307e-06,0.276272505894114,0.278,0.147,0.0356742690962842,"11","LPCAT4"
1.70643275723425e-06,0.43429004488133,0.193,0.091,0.0361746680206088,"11","NBPF19"
1.71705306245364e-06,0.632104699084512,0.13,0.053,0.0363998078709546,"11","KAT14"
1.72405822949233e-06,0.275006080759783,0.274,0.142,0.036548310407008,"11","TOMM34"
1.73555916341538e-06,0.346658134227182,0.762,0.546,0.0367921187052427,"11","CTDNEP1"
1.76237267664331e-06,0.306977885611345,0.753,0.538,0.0373605383721614,"11","NDUFA5"
1.76322656390904e-06,0.332539904147171,0.354,0.202,0.0373786399283077,"11","SLC25A38"
1.7712414339357e-06,0.153729415460334,0.408,0.233,0.0375485471580029,"11","NPRL2"
1.77537637664174e-06,0.378886960710461,0.7,0.473,0.0376362038084283,"11","PLGRKT"
1.78333931257454e-06,0.287403250840043,0.417,0.245,0.0378050100872678,"11","SEC24D"
1.79532996941856e-06,0.308386247247609,0.161,0.071,0.0380592000217041,"11","ZBTB5"
1.79704233301678e-06,0.35709339161576,0.148,0.063,0.0380955004176227,"11","ALMS1"
1.79920536430165e-06,0.319805389375126,0.121,0.047,0.0381413545178306,"11","CHIC1"
1.80081311720361e-06,0.489119963840939,0.206,0.101,0.0381754372715994,"11","TRDMT1"
1.80269024469748e-06,0.259502596816861,0.534,0.329,0.0382152304973419,"11","AKR1B1"
1.80459497617793e-06,0.618858848413158,0.247,0.127,0.0382556088999959,"11","TARS2"
1.81901635075339e-06,0.307876754794803,0.417,0.243,0.0385613276196211,"11","STRADA"
1.82626510748062e-06,1.30575278520887,0.063,0.018,0.0387149940134816,"11","RNASE6"
1.82766124939696e-06,1.97195689353134,0.031,0.006,0.0387445908259662,"11","MATN4"
1.82896599890002e-06,0.467352864567933,0.166,0.074,0.0387722502106815,"11","UBASH3B"
1.82984345618219e-06,0.280641397378916,0.126,0.05,0.0387908514276062,"11","TICAM2"
1.83744948500355e-06,0.134317476675608,0.43,0.25,0.0389520916325902,"11","SYT11"
1.83996970962745e-06,0.46970640609235,0.143,0.061,0.0390055178743922,"11","NINJ2"
1.8439682373678e-06,0.406121059664817,0.238,0.122,0.03909028266396,"11","MCEE"
1.84813984539821e-06,0.188507843979093,0.211,0.102,0.0391787165825967,"11","TUBD1"
1.84902284694511e-06,0.261026141245778,0.489,0.298,0.0391974353323893,"11","ORMDL3"
1.85074719018844e-06,0.408008999884885,0.251,0.131,0.0392339896848048,"11","MOSPD3"
1.86544488186331e-06,0.225241876409453,0.502,0.306,0.0395455660506203,"11","VEZF1"
1.8669156357993e-06,0.166941282602593,0.543,0.334,0.0395767445633093,"11","EFR3A"
1.88235814854875e-06,2.08933308858765,0.031,0.006,0.0399041103910849,"11","AL137003.2"
1.88855346445526e-06,1.78895465196053,0.045,0.01,0.040035444892987,"11","PDLIM4"
1.89576376621009e-06,0.182918930383891,0.556,0.338,0.0401882960798877,"11","COIL"
1.90047317726473e-06,1.17168441521853,0.072,0.022,0.0402881308848349,"11","RFESD"
1.90444654769375e-06,0.348674981204394,0.592,0.379,0.0403723623645598,"11","CBX6"
1.91084300875623e-06,0.299404301538995,0.552,0.357,0.0405079609426232,"11","XPO6"
1.91277941599035e-06,2.07645366037437,0.058,0.016,0.0405490108395794,"11","AC007278.1"
1.91906247347451e-06,0.536872443367729,0.17,0.077,0.040682205375186,"11","C8orf88"
1.93415297106867e-06,2.17654392132758,0.027,0.004,0.0410021088336848,"11","AC010542.2"
1.96636600167811e-06,0.214646428463705,0.283,0.149,0.0416849928695743,"11","KDM3A"
1.97979181088646e-06,0.233968187332614,0.632,0.419,0.041969606598982,"11","RAPGEF1"
1.99269656489626e-06,0.479183611486716,0.193,0.091,0.0422431744792357,"11","ANKRD9"
2.00198156118291e-06,0.419932876776551,0.161,0.072,0.0424400071155165,"11","AL451165.2"
2.00333817272336e-06,0.131130492691585,0.323,0.175,0.0424687659235626,"11","RGP1"
2.00637521126562e-06,0.258111790975997,0.341,0.189,0.0425331481036199,"11","PINX1"
2.01508188282801e-06,1.90056302240734,0.063,0.018,0.0427177208340711,"11","ARAP3"
2.02234290212e-06,0.297955118826221,0.314,0.172,0.0428716471820418,"11","LRRC40"
2.02258788791159e-06,0.253683266665545,0.942,0.776,0.0428768406358378,"11","KIF5B"
2.02383512813728e-06,0.464501240190534,0.126,0.05,0.0429032808813823,"11","ZNF257"
2.02581463393792e-06,2.14406147469117,0.022,0.003,0.0429452444248499,"11","AC092718.2"
2.03093266620402e-06,0.265887671819838,0.91,0.73,0.043053741590859,"11","IFI27L2"
2.0367499502619e-06,0.861721852542987,0.117,0.046,0.0431770621956021,"11","CABLES2"
2.04562410895039e-06,2.01239355713602,0.022,0.003,0.0433651854856394,"11","RETREG1"
2.06038212895106e-06,0.446800304818197,0.26,0.134,0.0436780407516336,"11","EIF2AK3"
2.06293026388889e-06,0.242627659725454,0.166,0.074,0.0437320586641806,"11","TADA1"
2.09312034744453e-06,0.484438546453993,0.121,0.048,0.0443720582454766,"11","PRXL2A"
2.10518609244526e-06,0.239040461610381,0.475,0.294,0.0446278399737471,"11","PRDM8"
2.10637022841346e-06,0.21439633567477,0.928,0.723,0.044652942472137,"11","OAS1"
2.11098745852725e-06,0.532528511428361,0.238,0.122,0.0447508231333192,"11","CCDC61"
2.12031593268849e-06,2.05209975098581,0.04,0.009,0.0449485774570632,"11","AC104596.1"
2.13349487181311e-06,0.174211808837482,0.61,0.375,0.0452279577875662,"11","TXNDC15"
2.13846044881142e-06,3.00906088835729,0.018,0.002,0.0453332230543533,"11","AC021660.4"
2.13959843744102e-06,0.229364801469695,0.283,0.151,0.0453573472753123,"11","PLAGL2"
2.1414484636403e-06,1.02856801460823,0.049,0.012,0.0453965659807108,"11","ITFG2-AS1"
2.14260582544939e-06,0.340876339985622,0.202,0.098,0.0454211008937016,"11","LINC01003"
2.15195336488793e-06,0.151057881429893,0.291,0.155,0.0456192593822592,"11","THAP4"
2.15585751404996e-06,0.238481318123495,0.646,0.408,0.0457020234403452,"11","NUBP2"
2.15953577862338e-06,2.33172805040259,0.018,0.002,0.0457799989710371,"11","AL160314.2"
2.16295860915885e-06,0.556326455795292,0.148,0.065,0.0458525595555585,"11","MEAK7"
